Started
Accelerometer sample rate = 119.00 Hz

Acceleration in g's
X	Y	Z
_,_,_
0.96,0.09,0.00
0.95,0.09,0.01
0.95,0.08,-0.03
0.94,0.06,-0.06
0.93,0.02,-0.11
0.93,0.00,-0.12
0.93,-0.01,-0.11
0.93,-0.03,-0.09
0.97,-0.05,-0.10
0.97,-0.04,-0.12
0.98,-0.04,-0.14
0.99,-0.03,-0.16
0.98,-0.03,-0.16
0.97,0.02,-0.12
0.95,0.07,-0.05
0.94,0.08,-0.03
0.91,0.11,0.02
0.90,0.10,0.03
0.89,0.06,-0.01
0.86,0.04,-0.03
0.84,-0.02,-0.10
0.81,-0.07,-0.15
0.77,-0.09,-0.19
0.71,-0.13,-0.26
0.70,-0.16,-0.30
0.66,-0.21,-0.42
0.62,-0.24,-0.51
0.56,-0.31,-0.75
0.41,-0.28,-0.90
0.35,-0.34,-1.03
0.21,-0.21,-1.21
0.14,-0.16,-1.35
0.00,0.03,-1.64
-0.04,0.17,-1.76
-0.11,0.33,-2.03
-0.30,0.55,-2.15
-0.40,0.72,-2.10
-0.46,1.04,-1.86
-0.45,1.20,-1.73
-0.45,1.56,-1.70
-0.49,1.73,-1.86
-0.60,1.91,-1.87
-0.75,1.94,-1.52
-0.79,1.90,-1.18
-0.88,1.89,-0.49
-0.66,1.91,-0.29
-0.63,2.09,-0.16
-0.65,2.13,-0.28
-0.68,2.02,-0.32
-0.84,1.69,-0.11
-0.86,1.57,0.10
-0.81,1.54,0.52
-0.75,1.57,0.65
-0.64,1.60,0.69
-0.62,1.47,0.50
-0.64,1.33,0.39
-0.66,1.09,0.28
-0.68,1.04,0.32
-0.62,1.06,0.48
-0.57,1.08,0.55
-0.52,1.06,0.54
-0.47,0.99,0.38
-0.45,0.95,0.28
-0.39,0.96,0.14
-0.37,0.99,0.11
-0.30,1.09,0.11
-0.27,1.14,0.19
-0.19,1.17,0.28
-0.14,1.14,0.41
-0.10,1.12,0.46
-0.04,1.08,0.49
-0.02,1.07,0.45
0.00,1.04,0.43
0.03,1.05,0.38
0.04,1.06,0.36
0.05,1.09,0.33
0.06,1.11,0.30
0.08,1.11,0.22
0.08,1.06,0.11
0.07,1.03,0.04
0.09,0.95,-0.10
0.09,0.92,-0.17
0.11,0.86,-0.30
0.11,0.84,-0.35
0.13,0.79,-0.39
0.12,0.76,-0.37
0.12,0.76,-0.35
0.13,0.79,-0.31
0.11,0.83,-0.28
0.09,0.91,-0.20
0.08,0.97,-0.17
0.08,1.07,-0.14
0.08,1.10,-0.16
0.28,1.69,1.07
0.12,0.89,-0.35
0.10,1.10,-0.03
0.09,1.00,-0.20
0.09,1.01,-0.19
0.09,1.01,-0.18
0.10,1.01,-0.15
0.10,0.99,-0.15
0.09,0.95,-0.16
0.09,0.93,-0.17
0.09,0.94,-0.18
0.07,0.97,-0.19
0.09,1.00,-0.19
0.08,1.05,-0.19
0.08,1.07,-0.18
0.08,1.10,-0.22
0.08,1.10,-0.24
0.09,1.10,-0.28
0.09,1.08,-0.30
0.08,1.06,-0.30
0.08,1.02,-0.29
0.08,1.01,-0.28
0.09,0.98,-0.26
0.09,0.96,-0.24
0.09,0.91,-0.23
0.22,0.69,-0.09
0.08,0.96,-0.17
0.09,0.95,-0.14
0.09,0.96,-0.17
0.09,0.95,-0.18
0.09,0.95,-0.18
0.08,0.94,-0.18
0.08,0.95,-0.16
0.08,0.97,-0.17
0.09,0.99,-0.18



_,_,_
0.97,0.11,0.27
0.98,0.10,0.30
0.99,0.08,0.30
0.98,0.06,0.26
0.95,0.05,0.22
0.95,0.05,0.21
0.95,0.04,0.20
0.94,0.04,0.20
0.95,0.04,0.18
0.95,0.03,0.15
0.95,0.03,0.13
0.95,0.03,0.08
0.94,0.03,0.06
0.95,0.04,0.05
0.95,0.05,0.05
0.96,0.07,0.08
0.95,0.08,0.12
0.95,0.08,0.13
0.93,0.08,0.15
0.93,0.07,0.15
0.92,0.05,0.14
0.90,0.03,0.13
0.89,0.00,0.09
0.89,-0.01,0.04
0.89,-0.02,0.01
0.85,-0.01,-0.04
0.83,-0.01,-0.07
0.81,-0.01,-0.13
0.80,-0.01,-0.16
0.78,-0.02,-0.21
0.77,-0.04,-0.27
0.77,-0.04,-0.31
0.71,-0.02,-0.41
0.68,0.00,-0.49
0.57,0.09,-0.66
0.52,0.24,-0.88
0.41,0.33,-1.00
0.32,0.49,-1.26
0.28,0.56,-1.37
0.19,0.62,-1.47
0.13,0.65,-1.43
0.00,0.69,-1.31
-0.04,0.85,-1.25
-0.08,0.96,-1.28
-0.16,1.21,-1.39
-0.20,1.27,-1.41
-0.35,1.34,-1.30
-0.43,1.32,-1.04
-0.43,1.31,-0.88
-0.40,1.42,-0.57
-0.47,1.41,-0.52
-0.35,1.58,-0.49
-0.50,1.61,-0.60
-0.59,1.72,-0.77
-0.61,1.61,-0.79
-0.62,1.55,-0.67
-0.58,1.42,-0.37
-0.57,1.36,-0.23
-0.69,1.33,-0.05
-0.79,1.33,-0.06
-0.83,1.47,-0.09
-0.83,1.51,0.02
-0.83,1.47,0.14
-0.75,1.37,0.41
-0.71,1.30,0.50
-0.80,1.23,0.56
-0.85,1.26,0.46
-0.82,1.31,0.40
-0.72,1.39,0.37
-0.66,1.39,0.40
-0.58,1.28,0.48
-0.54,1.10,0.56
-0.51,1.01,0.59
-0.46,0.86,0.63
-0.41,0.80,0.62
-0.32,0.76,0.63
-0.27,0.76,0.62
-0.19,0.78,0.58
2.78,1.63,2.82
-1.09,0.54,-0.21
0.05,0.87,-0.44
0.03,0.93,-0.53
0.06,1.01,-0.57
-0.54,0.78,0.30
-0.09,0.92,-0.57
-0.06,1.15,-0.13
-0.02,1.01,-0.17
-0.00,0.96,-0.17
-0.01,0.96,-0.13
0.01,0.94,-0.14
0.01,0.93,-0.14
0.01,0.98,-0.13
0.02,0.98,-0.14
0.04,0.98,-0.12
0.04,0.96,-0.09
0.02,0.99,-0.09
