Started
Accelerometer sample rate = 119.00 Hz

Acceleration in g's
X	Y	Z
_,_,_
0.97,0.04,-0.23
0.95,0.04,-0.25
0.94,0.07,-0.24
0.93,0.11,-0.24
0.89,0.10,-0.25
0.86,0.08,-0.25
0.85,0.06,-0.26
0.82,0.02,-0.28
0.80,0.00,-0.30
0.77,-0.03,-0.34
0.79,-0.05,-0.34
0.79,-0.05,-0.33
0.78,-0.02,-0.29
0.77,0.02,-0.27
0.71,0.10,-0.26
0.68,0.12,-0.26
0.65,0.14,-0.31
0.58,0.12,-0.41
0.56,0.11,-0.49
0.52,0.13,-0.63
0.49,0.19,-0.69
0.40,0.36,-0.77
0.34,0.48,-0.78
0.22,0.74,-0.78
0.11,1.00,-0.79
0.08,1.13,-0.81
-0.02,1.40,-0.89
-0.06,1.49,-0.98
-0.10,1.77,-1.08
-0.06,2.14,-1.03
-0.16,2.30,-0.98
-0.21,2.59,-0.82
-0.23,2.70,-0.70
-0.20,2.72,-0.41
-0.21,2.60,-0.29
-0.21,2.28,-0.10
-0.19,1.98,0.00
-0.16,1.88,0.09
-0.13,1.82,0.18
-0.12,1.85,0.13
-0.23,1.84,0.00
-0.30,1.75,-0.00
-0.40,1.44,0.16
-0.43,1.16,0.47
-0.42,1.12,0.62
-0.43,1.29,0.81
-0.50,1.41,0.76
-0.57,1.55,0.52
-0.66,1.46,0.45
-0.64,1.17,0.53
-0.59,1.01,0.82
-0.57,0.98,0.94
-0.52,1.01,1.08
-0.41,1.05,1.07
-0.32,1.02,1.04
-0.17,0.90,1.06
-0.09,0.83,1.10
0.08,0.76,1.19
0.14,0.77,1.23
0.20,0.83,1.25
0.26,0.81,1.23
0.30,0.75,1.20
0.35,0.68,1.07
0.36,0.69,0.97
0.35,0.76,0.74
0.37,0.84,0.57
0.38,0.87,0.49
0.39,0.87,0.30
0.39,0.86,0.19
0.36,0.79,-0.05
0.51,0.17,-0.46
0.42,0.89,-0.26
0.45,0.90,-0.21
0.40,0.82,-0.14
0.40,0.93,-0.02
0.43,0.94,0.05
0.43,0.92,0.22
0.45,0.89,0.32
0.44,0.82,0.54
0.45,0.77,0.63
0.43,0.79,0.59
0.41,0.83,0.35
0.41,0.84,0.22
0.43,0.79,0.06
0.44,0.78,0.02
0.44,0.81,-0.03
0.42,0.88,-0.06
0.42,0.90,-0.06
0.43,0.92,-0.01
0.44,0.93,0.01
0.43,1.00,0.03
0.42,1.03,0.01
0.42,1.00,0.00
0.42,0.91,0.06
0.43,0.86,0.11
0.42,0.85,0.18
0.41,0.86,0.18
0.40,0.89,0.18
0.41,0.89,0.18
0.41,0.89,0.17
0.41,0.91,0.14
0.39,0.91,0.11
0.40,0.91,0.07
0.40,0.91,0.06
0.41,0.91,0.10
0.40,0.95,0.13
0.40,0.97,0.13
0.40,0.96,0.11
0.41,0.93,0.10
0.41,0.86,0.11
0.42,0.83,0.12
0.40,0.84,0.14
0.40,0.87,0.11
0.40,0.88,0.08
0.41,0.88,0.08
0.42,0.88,0.09
0.42,0.90,0.09
0.41,0.96,0.11
0.40,0.98,0.11
0.41,0.97,0.11
0.41,0.91,0.13
0.41,0.90,0.14
0.40,0.91,0.15
0.39,0.92,0.14
0.39,0.91,0.11
0.39,0.89,0.12
0.40,0.82,0.13
0.40,0.81,0.13

