Started
Accelerometer sample rate = 119.00 Hz

Acceleration in g's
X	Y	Z
_,_,_
0.25,0.74,-0.77
0.24,0.81,-0.97
0.17,1.07,-1.24
0.12,1.17,-1.33
0.13,1.18,-1.30
0.09,1.22,-1.22
0.07,1.29,-1.21
0.04,1.59,-1.18
0.01,1.93,-1.16
0.00,2.05,-1.13
-0.02,2.15,-1.05
-0.04,2.13,-0.98
-0.06,1.83,-0.82
-0.08,1.65,-0.72
-0.10,1.48,-0.48
-0.12,1.50,-0.31
-0.11,1.53,-0.33
-0.09,1.55,-0.55
-0.11,1.54,-0.67
-0.21,1.42,-0.85
-0.30,1.28,-0.86
-0.42,0.99,-0.57
-0.47,0.89,-0.06
-0.47,0.97,0.20
-0.50,1.28,0.40
-0.54,1.45,0.33
-0.61,1.50,0.08
-0.64,1.41,0.08
-0.66,1.18,0.36
-0.65,1.19,0.69
-0.63,1.20,0.76
-0.60,1.25,0.66
-0.58,1.24,0.53
-0.54,1.10,0.37
-0.50,0.95,0.55
-0.40,0.93,0.74
-0.27,1.00,1.05
-0.21,1.07,1.14
-0.09,1.21,1.07
-0.04,1.27,0.94
0.06,1.34,0.61
0.11,1.40,0.34
0.14,1.40,0.23
0.15,1.40,0.08
0.15,1.36,0.04
0.15,1.30,0.03
0.13,1.17,0.02
0.12,1.10,0.02
0.13,0.96,0.02
0.13,0.88,0.03
0.14,0.85,0.02
0.15,0.78,-0.06
0.15,0.74,-0.10
0.17,0.75,-0.15
0.17,0.80,-0.15
0.17,0.94,-0.11
0.16,1.09,-0.09
0.17,1.08,-0.16
0.15,1.15,-0.16
0.16,1.15,-0.16
0.15,1.06,-0.12
0.16,0.98,-0.06
0.16,0.96,-0.05
0.15,0.97,-0.08
0.14,0.96,-0.10
0.14,0.93,-0.13
0.15,0.92,-0.14
0.15,0.94,-0.15
0.14,0.97,-0.13
0.14,0.99,-0.12
0.14,1.05,-0.12
0.14,1.08,-0.12
0.14,1.10,-0.13
0.14,1.08,-0.14
0.13,1.04,-0.15
0.12,1.00,-0.16
0.12,1.00,-0.16
0.12,1.02,-0.17
0.12,1.02,-0.16
0.12,1.01,-0.13
0.11,0.97,-0.10
0.11,0.95,-0.09
0.11,0.93,-0.09
0.11,0.94,-0.09
0.11,0.97,-0.10
0.11,0.99,-0.09
0.11,1.00,-0.11
0.12,1.00,-0.14
0.12,1.00,-0.16
0.12,0.99,-0.16
0.12,0.98,-0.15
0.12,0.98,-0.14
0.12,0.97,-0.14
0.12,0.96,-0.15
0.12,0.95,-0.13
0.13,0.95,-0.11
0.12,0.96,-0.09
0.11,0.98,-0.10
0.10,1.00,-0.14
0.11,1.00,-0.14
