Started
Accelerometer sample rate = 119.00 Hz

Acceleration in g's
X	Y	Z
_,_,_
0.98,-0.02,-0.02
0.97,-0.04,0.01
0.97,-0.05,0.06
0.96,-0.04,0.08
0.96,-0.02,0.09
0.96,-0.01,0.09
0.96,-0.02,0.09
0.97,-0.04,0.11
0.97,-0.05,0.12
0.99,-0.04,0.12
0.99,-0.03,0.13
0.98,-0.00,0.13
0.98,0.00,0.13
0.97,0.01,0.12
0.96,0.01,0.11
0.96,0.02,0.10
0.94,0.03,0.06
0.93,0.04,0.03
0.92,0.05,-0.05
0.92,0.06,-0.15
0.92,0.06,-0.17
0.86,0.05,-0.21
0.84,0.04,-0.24
0.82,-0.01,-0.30
0.85,-0.04,-0.34
0.89,-0.04,-0.41
0.82,0.06,-0.51
0.78,0.15,-0.56
0.64,0.36,-0.64
0.69,0.50,-0.67
0.52,0.76,-0.73
0.52,0.94,-0.71
0.38,1.14,-0.75
0.24,1.45,-0.62
0.19,1.41,-0.69
0.17,1.67,-0.54
0.17,1.86,-0.47
0.02,2.07,-0.37
-0.02,2.22,-0.27
-0.16,2.34,-0.13
-0.20,2.21,0.12
-0.21,2.09,0.28
-0.21,1.95,0.58
-0.21,1.98,0.71
-0.24,1.91,0.77
-0.26,1.86,0.81
-0.30,1.63,0.88
-0.30,1.09,1.03
-0.31,1.13,1.24
-0.31,1.04,1.34
-0.31,1.10,1.32
-0.37,1.22,1.14
-0.41,1.24,1.10
-0.42,1.18,1.18
-0.39,1.03,1.37
-0.36,0.97,1.40
-0.35,0.84,1.23
-0.33,0.79,1.08
-0.31,0.77,0.80
-0.35,0.74,0.63
-0.37,0.67,0.60
-0.39,0.45,0.61
-0.36,0.35,0.65
-0.33,0.27,0.74
-0.33,0.31,0.75
-0.25,0.55,0.76
-0.17,0.76,0.88
-0.13,0.80,0.98
-0.05,0.83,1.21
-0.03,0.86,1.30
0.04,0.92,1.39
0.06,0.94,1.36
0.13,0.86,1.34
0.15,0.65,1.30
0.16,0.56,1.27
0.16,0.47,1.12
