Started
Accelerometer sample rate = 119.00 Hz

Acceleration in g's
X	Y	Z
_,_,_
0.91,0.03,-0.02
0.91,0.02,-0.02
0.93,0.02,-0.01
0.94,0.02,-0.01
0.94,0.04,-0.02
0.95,0.06,-0.02
0.96,0.08,-0.02
0.95,0.10,-0.02
0.94,0.11,-0.02
0.92,0.11,0.00
0.93,0.11,0.03
0.94,0.11,0.04
0.93,0.12,0.04
0.91,0.13,0.04
0.88,0.13,0.01
0.86,0.13,-0.00
0.84,0.14,-0.03
0.82,0.15,-0.08
0.81,0.16,-0.11
0.84,0.18,-0.18
0.88,0.20,-0.21
0.86,0.26,-0.24
0.86,0.29,-0.27
0.78,0.38,-0.29
0.70,0.46,-0.33
0.68,0.53,-0.31
0.59,0.63,-0.28
0.46,0.73,-0.25
0.29,1.00,-0.18
0.26,1.17,-0.22
0.21,1.35,-0.17
0.16,1.48,-0.21
0.11,1.57,-0.23
0.08,1.64,-0.26
0.05,1.67,-0.28
0.07,1.66,-0.35
-0.02,1.79,-0.38
-0.08,1.83,-0.41
-0.14,1.97,-0.47
-0.22,2.10,-0.40
-0.41,2.08,-0.20
-0.48,2.01,-0.03
-0.57,1.82,0.41
-0.69,1.74,0.83
-0.70,1.74,0.96
-0.68,1.63,1.00
-0.65,1.62,1.06
-0.61,1.33,1.12
-0.63,1.13,1.16
-0.60,0.83,1.23
-0.59,0.62,1.18
-0.57,0.59,1.12
-0.53,0.58,0.98
-0.49,0.57,0.95
-0.45,0.51,0.99
-0.46,0.51,1.12
-0.37,0.53,1.21
-0.27,0.52,1.36
-0.21,0.48,1.40
-0.09,0.46,1.50
-0.05,0.49,1.51
0.08,0.51,1.47
0.20,0.66,1.39
0.15,0.75,1.36
0.20,0.84,1.25
0.21,0.83,1.18
0.18,0.72,1.02
0.15,0.63,0.84
0.16,0.61,0.74
0.17,0.60,0.55
0.17,0.61,0.46
0.16,0.67,0.29
0.16,0.71,0.21
0.15,0.80,0.08
0.17,0.78,0.01
0.18,0.86,0.04
0.17,0.90,0.08
0.16,0.92,0.15
0.16,0.92,0.20
0.15,0.91,0.28
0.15,0.91,0.33
0.14,0.93,0.40
0.13,0.96,0.45
0.13,0.97,0.46
0.12,0.98,0.43
0.13,0.97,0.40
0.13,0.94,0.34
0.13,0.92,0.31
0.12,0.88,0.28
0.10,0.90,0.27
0.11,0.93,0.27
0.11,0.98,0.25
0.10,1.00,0.24
0.10,1.03,0.24
0.10,1.05,0.24
0.10,1.04,0.24
0.09,1.01,0.25
0.09,1.01,0.25
0.09,1.03,0.26
0.09,1.03,0.25
0.09,1.03,0.25
0.08,1.00,0.25
0.09,1.00,0.25
0.09,0.97,0.26
0.09,0.96,0.27
0.09,0.95,0.31
0.06,0.94,0.33
0.07,0.93,0.33
0.08,0.94,0.30
0.08,0.94,0.28
0.09,0.93,0.26
0.09,0.93,0.26
0.08,0.93,0.26
0.08,0.93,0.29
0.08,0.93,0.30
0.08,0.94,0.32
0.08,0.96,0.34
0.08,0.98,0.35
0.08,0.98,0.34
0.08,0.95,0.32
0.08,0.91,0.31
0.08,0.91,0.31
0.08,0.92,0.32
0.08,0.93,0.32
0.08,0.92,0.31
0.08,0.90,0.30
0.08,0.87,0.29
0.08,0.87,0.28



_,_,_
0.95,0.10,0.03
0.95,0.14,0.11
0.96,0.14,0.13
0.96,0.15,0.17
0.96,0.14,0.17
0.97,0.12,0.16
0.96,0.11,0.11
0.96,0.10,0.08
0.97,0.09,0.04
0.97,0.09,0.03
0.96,0.08,0.03
0.96,0.07,0.02
0.95,0.07,0.01
0.95,0.08,-0.02
0.95,0.08,-0.03
0.94,0.10,-0.03
0.94,0.09,-0.02
0.96,0.09,-0.01
0.96,0.10,0.00
0.96,0.12,0.01
0.93,0.14,0.05
0.91,0.15,0.08
0.86,0.13,0.10
0.84,0.11,0.08
0.80,0.04,-0.01
0.76,0.01,-0.19
0.72,0.02,-0.31
0.65,0.11,-0.58
0.59,0.17,-0.72
0.49,0.28,-0.94
0.44,0.34,-1.00
0.32,0.45,-1.01
0.18,0.55,-0.93
0.13,0.64,-0.92
0.04,0.89,-1.00
-0.03,1.04,-1.08
-0.18,1.32,-1.17
-0.25,1.51,-1.13
-0.40,1.56,-1.06
-0.49,1.57,-0.89
-0.49,1.60,-0.78
-0.55,1.82,-0.61
-0.61,1.98,-0.56
-0.77,2.20,-0.45
-0.90,2.36,-0.16
-0.95,2.30,0.02
-0.95,2.17,0.48
-0.87,2.09,0.73
-0.70,2.11,1.08
-0.65,2.23,0.98
-0.64,2.47,0.41
-0.72,2.19,0.06
-0.79,1.91,0.13
-0.85,1.25,0.65
-0.81,0.98,0.93
-0.81,0.77,1.27
-0.86,0.84,1.31
-0.91,1.24,1.33
-0.85,1.44,1.45
-0.81,1.32,1.51
-0.71,1.07,1.65
-0.68,0.84,1.62
-0.57,0.52,1.60
-0.51,0.14,1.57
-0.38,0.00,1.57
-0.21,-0.07,1.58
-0.16,0.02,1.56
-0.02,0.21,1.46
0.00,0.36,1.37
0.04,0.63,1.18
0.06,0.75,1.07
0.08,0.93,0.92
0.09,0.97,0.84
0.09,0.95,0.81
0.07,0.92,0.73
0.08,0.93,0.69
0.00,0.25,1.56
-0.04,0.89,0.48
0.10,0.85,0.27
-0.04,0.40,0.60
0.11,0.75,0.30
0.10,0.78,0.38
0.09,0.82,0.39
0.08,0.85,0.40
0.08,0.84,0.40
0.09,0.84,0.39
0.08,0.87,0.39
0.08,0.88,0.40
0.07,0.87,0.41
0.06,0.86,0.41
0.07,0.84,0.37
0.07,0.88,0.39
