Started
Accelerometer sample rate = 119.00 Hz

Acceleration in g's
X	Y	Z
_,_,_
1.00,-0.03,-0.00
0.99,-0.02,-0.03
1.00,0.00,-0.08
1.00,0.01,-0.08
1.00,0.01,-0.07
1.00,0.02,-0.06
0.99,0.03,-0.04
0.98,0.05,-0.02
0.97,0.07,-0.00
0.97,0.08,0.03
0.96,0.10,0.04
0.95,0.12,0.06
0.94,0.13,0.06
0.92,0.13,0.05
0.92,0.10,0.00
0.92,0.08,-0.01
0.93,0.05,-0.04
0.93,0.03,-0.06
0.92,0.01,-0.10
0.92,0.00,-0.12
0.87,-0.02,-0.12
0.84,-0.05,-0.13
0.83,-0.06,-0.15
0.81,-0.06,-0.22
0.80,-0.02,-0.27
0.74,0.04,-0.47
0.69,0.20,-0.66
0.63,0.37,-0.86
0.61,0.49,-0.93
0.59,0.76,-0.99
0.58,0.89,-0.98
0.51,1.14,-0.89
0.42,1.41,-0.72
0.40,1.51,-0.66
0.36,1.68,-0.59
0.26,1.69,-0.62
0.22,1.68,-0.61
0.17,1.65,-0.56
0.16,1.68,-0.51
0.14,1.81,-0.42
0.13,1.92,-0.36
-0.03,2.07,-0.27
-0.19,2.06,-0.22
-0.22,1.99,-0.19
-0.23,1.92,0.05
-0.25,1.91,0.21
-0.30,1.90,0.48
-0.32,2.02,0.70
-0.45,1.94,0.74
-0.50,1.66,0.82
-0.52,1.46,0.86
-0.46,1.06,1.02
-0.44,0.91,1.15
-0.41,0.76,1.37
-0.38,0.82,1.30
-0.37,0.86,1.17
-0.35,0.90,1.01
-0.35,0.84,1.01
-0.35,0.54,1.05
-0.31,0.37,1.07
-0.17,0.19,1.06
-0.07,0.27,0.99
-0.06,0.39,0.94
-0.02,0.64,0.89
0.03,0.72,0.88
0.14,0.80,0.90
0.20,0.86,0.96
0.22,0.87,0.98
0.23,0.80,1.00
-0.55,-1.55,4.00
0.17,-0.10,-0.72
0.40,1.12,-0.19
0.47,0.89,-0.49
0.38,-0.05,1.11
0.36,0.28,0.49
0.50,0.62,0.42
0.50,0.68,0.37
0.53,0.82,0.34
0.54,0.91,0.36
0.50,0.92,0.35
0.47,0.82,0.32
0.48,0.80,0.33
0.45,0.79,0.29
0.45,0.79,0.27
0.42,0.81,0.24
0.43,0.80,0.25
0.47,0.82,0.27
0.48,0.89,0.30
0.49,0.90,0.30
0.45,0.82,0.27
0.45,0.79,0.26
0.45,0.78,0.28
0.49,0.83,0.33
0.50,0.84,0.33
0.49,0.83,0.30
0.48,0.85,0.30
0.47,0.85,0.32
0.46,0.84,0.31
0.47,0.85,0.32
0.45,0.87,0.30
