Started
Accelerometer sample rate = 119.00 Hz

Acceleration in g's
X	Y	Z
_,_,_
0.97,0.15,-0.04
0.97,0.14,-0.04
0.99,0.11,-0.04
0.99,0.10,-0.04
1.00,0.09,-0.03
1.00,0.09,-0.02
0.99,0.11,-0.00
0.98,0.13,0.01
0.98,0.13,0.01
0.99,0.14,0.00
0.98,0.14,0.00
0.98,0.15,-0.00
0.98,0.15,-0.00
0.96,0.16,-0.01
0.97,0.15,-0.01
0.98,0.15,-0.00
0.98,0.15,0.02
0.99,0.16,0.03
0.99,0.18,0.05
1.00,0.19,0.06
1.01,0.20,0.08
1.05,0.23,0.16
1.05,0.25,0.22
1.05,0.32,0.30
1.06,0.38,0.32
1.11,0.53,0.30
1.14,0.64,0.21
1.16,0.67,0.15
1.20,0.67,0.03
1.21,0.64,-0.03
1.27,0.56,-0.14
1.28,0.51,-0.21
1.31,0.41,-0.35
1.28,0.35,-0.48
1.23,0.30,-0.56
1.17,0.25,-0.68
1.14,0.21,-0.75
1.06,0.14,-0.84
1.02,0.11,-0.87
0.94,0.04,-0.92
0.84,-0.01,-0.92
0.80,-0.03,-0.93
0.72,-0.10,-0.95
0.68,-0.13,-0.92
0.66,-0.13,-0.90
0.63,-0.16,-0.90
0.63,-0.16,-0.90
0.61,-0.15,-0.96
0.61,-0.11,-1.00
0.59,-0.09,-1.00
0.53,-0.09,-0.98
0.53,-0.11,-0.95
0.52,-0.18,-0.84
0.50,-0.22,-0.77
0.50,-0.23,-0.72
0.45,-0.13,-0.74
0.43,-0.07,-0.74
0.34,0.03,-0.71
0.30,0.03,-0.66
0.23,0.00,-0.51
0.21,-0.01,-0.41
0.17,0.02,-0.37
0.04,0.13,-0.31
-0.04,0.17,-0.27
-0.23,0.12,-0.11
-0.27,0.01,0.02
-0.28,-0.28,0.29
-0.29,-0.53,0.48
-0.22,-0.60,0.55
-0.28,-0.63,0.72
-0.32,-0.63,0.90
-0.30,-0.81,1.31
-0.25,-0.87,1.52
-0.15,-0.89,1.68
-0.06,-0.68,1.39
-0.03,-0.50,1.17
-0.02,-0.16,0.90
-0.01,-0.14,0.78
0.02,0.03,0.90
-0.01,0.04,1.00
-0.07,0.06,1.23
-0.09,0.03,1.36
-0.10,-0.08,1.45
-0.02,-0.29,1.69
-0.00,-0.34,1.80
0.01,-0.36,1.88
0.02,-0.26,1.74
0.03,-0.23,1.60
0.08,-0.15,1.33
0.10,-0.12,1.22
0.11,-0.08,1.12
0.09,-0.02,1.14
0.07,0.01,1.17
0.05,0.04,1.23
0.05,0.02,1.26
0.05,0.00,1.37
0.04,-0.01,1.43
0.04,-0.03,1.53
0.03,-0.03,1.54
0.04,-0.02,1.49
0.03,0.03,1.35
0.03,0.03,1.26
0.02,0.03,1.08
0.04,0.04,1.02
0.05,0.02,0.93
0.04,0.01,0.91
0.03,-0.01,0.91
0.03,-0.05,0.91
0.03,-0.07,0.92
0.04,-0.12,0.94
0.04,-0.13,0.95
0.04,-0.14,0.96
0.05,-0.14,0.96
0.06,-0.12,0.95
0.06,-0.08,0.94
0.05,-0.07,0.93
0.07,-0.03,0.92
0.07,-0.02,0.93
0.06,-0.02,0.94
0.05,-0.01,0.95
0.06,-0.02,0.94
0.08,-0.02,0.94
0.08,-0.02,0.94
0.07,-0.01,0.94
0.07,-0.00,0.93
0.07,-0.01,0.89
0.08,-0.03,0.84
0.09,-0.06,0.82



_,_,_
0.94,0.22,0.00
0.94,0.21,0.02
0.92,0.20,0.03
0.91,0.20,0.03
0.87,0.23,0.04
0.85,0.26,0.06
0.82,0.26,0.05
0.80,0.21,0.02
0.81,0.18,-0.01
0.85,0.12,-0.05
0.88,0.12,-0.07
