Started
Accelerometer sample rate = 119.00 Hz

Acceleration in g's
X	Y	Z
_,_,_
0.99,0.11,-0.07
0.98,0.11,-0.05
0.96,0.08,-0.07
0.95,0.06,-0.09
0.96,0.05,-0.11
0.98,0.08,-0.09
0.99,0.18,-0.06
1.00,0.22,-0.05
1.01,0.20,-0.06
1.02,0.15,-0.09
1.02,0.11,-0.10
1.01,0.05,-0.10
1.02,0.04,-0.08
1.00,0.08,-0.07
1.00,0.13,-0.10
1.00,0.13,-0.13
1.00,0.13,-0.16
1.00,0.13,-0.16
1.05,0.14,-0.10
1.08,0.16,0.02
1.19,0.21,0.03
1.26,0.23,-0.04
1.27,0.23,-0.08
1.29,0.06,-0.29
1.32,0.09,-0.33
1.31,0.13,-0.50
1.26,0.33,-0.60
1.19,0.21,-0.68
1.17,0.31,-0.55
1.06,0.27,-0.62
1.02,0.33,-0.80
1.02,0.32,-0.91
0.87,0.34,-0.97
0.74,0.22,-1.03
0.69,0.14,-1.08
0.58,-0.04,-1.16
0.53,-0.13,-1.17
0.47,-0.28,-1.18
0.44,-0.39,-1.19
0.40,-0.56,-1.29
0.32,-0.55,-1.26
0.39,-0.63,-1.43
0.31,-0.51,-1.44
0.26,-0.47,-1.44
0.17,-0.36,-1.26
0.12,-0.35,-0.94
0.08,-0.31,-0.78
0.02,-0.24,-0.62
-0.02,-0.18,-0.61
-0.11,-0.00,-0.60
-0.17,0.09,-0.58
-0.30,0.27,-0.51
-0.45,0.30,-0.40
-0.53,0.10,-0.42
-0.65,-0.05,-0.16
-0.74,-0.17,-0.00
-0.82,-0.07,0.57
-1.28,0.30,1.40
-0.73,-0.01,2.31
-0.49,-0.36,2.23
-0.40,-0.49,1.95
-0.24,-0.47,1.51
-0.29,-0.47,1.24
0.04,0.04,1.29
-0.05,0.01,1.39
-0.32,0.41,1.78
-0.21,0.53,1.97
-0.13,0.35,1.96
-0.21,0.03,2.03
-0.21,-0.16,2.10
-0.13,-0.40,2.03
-0.13,-0.38,1.75
-0.00,-0.25,1.55
0.19,-0.07,1.31
0.14,-0.04,1.24
0.14,0.02,1.22
0.08,0.10,1.23
0.01,0.20,1.23
-0.11,0.14,1.24
0.18,0.13,1.22
0.07,0.24,1.19
0.04,0.27,1.13
0.12,0.33,0.99
0.04,0.37,0.96
0.26,0.25,0.78
0.08,0.38,0.86
0.14,0.33,0.91
0.21,0.16,0.98
0.17,0.15,1.01
0.09,0.15,1.12
0.14,0.11,1.16
0.12,0.14,1.15
0.15,0.18,1.14
0.03,0.21,1.12
0.13,0.18,1.04
0.14,0.17,0.99
0.12,0.11,0.88
0.22,0.00,0.84
0.27,0.03,0.89
0.16,0.12,0.88
0.16,0.17,0.83
0.31,0.18,0.80
0.35,0.21,0.95
0.28,0.32,1.01
0.28,0.37,0.80
0.20,0.34,0.72
0.29,0.28,0.59
0.37,0.20,0.48
0.42,0.43,0.50
0.52,0.43,0.65
0.57,0.41,0.85
0.53,0.32,1.02
0.09,0.13,0.80
0.29,0.14,0.64
0.36,0.27,0.62
0.39,0.46,0.52
0.42,0.44,0.58
0.40,0.32,0.72
0.37,0.10,1.01
0.37,0.00,1.06
0.36,0.01,1.05
0.37,0.04,1.00
0.39,0.22,0.97
0.38,0.30,0.93
0.39,0.33,0.91
0.38,0.31,0.86
0.37,0.26,0.81
0.39,0.19,0.81



_,_,_
0.99,-0.03,0.54
0.99,-0.02,0.54
0.94,0.05,0.40
0.92,0.13,0.28
1.00,0.25,0.12
1.00,0.29,0.13
1.05,0.23,0.21
0.96,0.21,0.25
0.97,0.20,0.10
0.96,0.16,0.03
0.97,0.05,-0.05
0.96,0.03,-0.03
0.99,0.03,0.03
1.01,0.05,0.05
1.02,0.07,0.10
1.01,0.06,0.13
1.06,0.04,0.09
1.03,0.20,-0.01
1.10,0.26,-0.08
1.21,0.40,-0.00
1.24,0.40,0.11
1.26,0.41,0.33
1.25,0.37,0.41
1.26,0.29,0.41
1.24,0.19,0.46
1.22,0.10,0.48
1.13,-0.10,0.40
1.09,-0.20,0.11
0.98,-0.35,-0.07
1.29,-0.76,-0.40
0.63,-0.66,-0.42
0.61,-0.72,-0.84
0.64,-0.69,-1.03
0.69,-0.51,-1.26
0.40,-0.50,-1.51
0.46,-0.39,-1.53
0.42,-0.22,-1.49
0.42,-0.15,-1.42
0.31,-0.06,-1.41
0.14,-0.08,-1.48
0.18,-0.07,-1.73
0.25,-0.15,-1.95
0.26,-0.19,-2.02
0.23,-0.23,-2.10
0.17,-0.23,-2.12
0.02,-0.17,-2.01
-0.11,-0.15,-1.89
-0.29,-0.14,-1.49
-0.43,-0.19,-0.91
-0.45,-0.19,-0.61
-0.48,-0.02,-0.14
-0.53,-0.02,-0.03
-0.58,0.11,0.20
-0.59,0.10,0.39
-0.74,0.08,0.46
-0.78,-0.11,0.67
-0.79,-0.18,0.84
-0.74,-0.26,1.27
-0.61,-0.26,1.44
-0.51,-0.22,1.38
-0.57,-0.14,1.23
-0.58,-0.15,1.28
-0.51,-0.20,1.62
-0.45,-0.19,1.74
-0.32,0.01,1.64
-0.27,0.16,1.47
-0.18,0.24,1.05
-0.15,0.21,0.91
-0.12,0.27,0.97
-0.10,0.51,1.20
-0.15,0.69,1.34
-0.12,0.90,1.52
-0.24,0.98,1.68
-0.19,0.87,1.91
-0.13,0.53,2.07
-0.08,0.27,1.98
-0.07,0.02,1.75
-0.06,-0.05,1.62
-0.02,-0.13,1.38
-0.03,-0.14,1.22
0.01,-0.10,1.14
0.02,-0.02,1.08
0.02,0.05,1.07
0.03,0.18,1.07
0.00,0.26,1.10
-0.02,0.40,1.15
-0.01,0.42,1.19
-0.02,0.45,1.24
-0.01,0.36,1.22
-0.02,0.31,1.19
-0.02,0.21,1.09
-0.02,0.15,1.01
-0.03,0.14,0.99
-0.03,0.12,0.98
-0.02,0.11,0.97
-0.01,0.11,0.95
-0.01,0.13,0.93
-0.00,0.19,0.91
0.01,0.25,0.92
0.01,0.28,0.94
0.02,0.28,0.96
0.02,0.27,0.95
0.02,0.24,0.92
0.02,0.23,0.89
0.04,0.22,0.84
0.04,0.25,0.84
0.04,0.27,0.86
0.04,0.30,0.87
0.04,0.30,0.88
0.04,0.30,0.90
0.04,0.30,0.90
0.05,0.31,0.93
0.00,0.28,0.95
0.02,0.26,0.95
0.02,0.22,0.94
0.02,0.23,0.93
0.04,0.18,0.93
0.04,0.16,0.94
0.03,0.14,0.94
0.02,0.13,0.92
0.02,0.12,0.91
0.04,0.14,0.92
0.03,0.16,0.94
0.02,0.20,0.98
0.01,0.22,0.98
0.01,0.25,0.96
0.02,0.25,0.95
0.02,0.26,0.93



_,_,_
0.97,-0.12,0.21
0.91,-0.12,0.13
0.94,-0.13,-0.00
0.94,-0.15,-0.06
0.95,-0.20,-0.13
0.96,-0.21,-0.12
0.99,-0.21,-0.07
0.98,-0.18,-0.05
0.98,-0.03,0.07
1.00,-0.08,0.00
0.92,0.07,0.08
0.90,0.22,0.21
0.86,0.30,0.27
0.92,0.33,0.31
0.92,0.25,0.30
0.94,0.31,0.35
1.01,0.18,0.27
0.99,0.15,0.27
0.94,0.10,0.25
0.96,0.08,0.25
0.98,0.10,0.27
1.00,0.11,0.22
1.00,0.16,0.21
1.03,0.16,0.11
1.06,0.19,0.09
1.13,0.27,0.08
1.16,0.36,0.13
1.24,0.40,0.16
1.22,0.50,0.26
1.23,0.61,0.34
1.18,0.72,0.39
1.24,0.55,0.24
1.14,0.49,0.08
1.16,0.34,-0.06
1.20,0.38,0.01
0.91,0.22,-0.05
0.97,0.27,-0.05
1.04,0.10,-0.24
1.03,-0.01,-0.25
0.98,-0.11,-0.23
0.56,-0.06,-0.08
0.62,-0.16,-0.20
0.50,-0.13,-0.39
0.56,-0.18,-0.48
0.08,-0.46,-0.96
0.13,-0.38,-1.17
0.26,-0.43,-1.33
0.14,-0.39,-1.42
0.13,-0.49,-1.54
0.32,-0.60,-1.65
0.33,-0.72,-1.69
0.24,-0.82,-1.64
0.18,-0.86,-1.67
0.16,-0.87,-1.67
0.11,-0.78,-1.51
0.08,-0.70,-1.38
0.01,-0.66,-1.11
0.02,-0.61,-0.96
-0.04,-0.49,-0.72
-0.05,-0.39,-0.70
-0.10,-0.35,-0.72
-0.18,-0.36,-0.77
-0.20,-0.38,-0.75
-0.23,-0.38,-0.66
-0.25,-0.33,-0.70
-0.36,-0.12,-0.76
-0.63,0.12,-0.83
-0.80,0.16,-0.78
-1.05,0.13,-0.43
-1.12,0.05,-0.22
-1.43,-0.16,0.15
-1.40,0.05,0.72
-1.50,0.11,0.93
-2.01,0.34,1.49
-2.26,0.46,2.04
-1.75,0.48,3.28
-1.38,0.63,3.75
-0.81,0.68,3.92
-0.45,0.68,3.45
-0.32,0.67,3.05
-0.18,0.76,2.16
-0.19,0.80,1.72
-0.16,0.76,1.08
-0.12,0.59,0.75
-0.01,0.51,0.69
0.08,0.33,0.70
0.06,0.24,0.74
0.00,0.16,0.92
-0.02,0.12,1.02
-0.11,0.08,1.27
-0.12,0.01,1.57
-0.10,-0.02,1.71
-0.09,-0.07,1.80
-0.04,0.02,1.81
-0.06,0.06,1.54
-0.05,0.15,1.26
-0.03,0.34,1.15
0.00,0.50,0.97
