Started
Accelerometer sample rate = 119.00 Hz

Acceleration in g's
X	Y	Z
_,_,_
0.98,0.01,0.04
0.99,0.02,0.08
0.99,0.05,0.12
0.98,0.05,0.11
0.99,0.04,0.01
0.99,0.00,-0.05
0.99,-0.07,-0.15
1.00,-0.09,-0.20
1.00,-0.07,-0.20
1.01,0.03,-0.10
1.02,0.08,-0.05
1.02,0.14,0.01
1.02,0.14,0.00
1.00,0.10,-0.07
0.99,0.04,-0.15
0.99,0.02,-0.16
0.99,0.01,-0.15
0.99,0.04,-0.12
0.99,0.11,-0.08
0.99,0.13,-0.08
1.00,0.11,-0.10
1.02,0.05,-0.11
1.05,0.04,-0.07
1.11,0.07,0.05
1.14,0.14,0.15
1.17,0.18,0.16
1.18,0.23,0.08
1.18,0.23,0.03
1.25,0.20,-0.09
1.28,0.21,-0.15
1.26,0.17,-0.34
1.17,0.16,-0.42
1.09,0.16,-0.47
0.97,0.26,-0.56
0.92,0.23,-0.73
0.56,0.15,-1.02
0.48,0.15,-1.13
0.35,0.18,-1.34
0.12,0.18,-1.63
0.11,0.16,-1.77
0.09,-0.07,-2.18
0.03,-0.14,-2.30
-0.01,-0.30,-2.22
-0.08,-0.47,-2.11
-0.06,-0.64,-1.75
-0.06,-0.70,-1.50
-0.07,-0.69,-1.41
-0.13,-0.64,-1.28
-0.17,-0.63,-1.25
-0.23,-0.58,-1.19
-0.28,-0.53,-1.03
-0.38,-0.46,-0.89
-0.48,-0.26,-0.56
-0.53,-0.10,-0.41
-0.63,0.20,-0.12
-0.69,0.31,0.08
-0.71,0.46,0.69
-0.52,0.38,1.12
-0.44,0.34,1.10
-0.40,0.37,0.71
-0.45,0.42,0.67
-0.54,0.27,1.16
-0.46,0.08,1.62
-0.26,-0.41,2.12
-0.06,-0.46,1.73
-0.04,-0.32,1.40
-0.04,0.14,1.06
-0.04,0.33,0.97
-0.05,0.55,0.94
-0.01,0.54,0.95
-0.03,0.51,1.03
-0.09,0.55,1.17
-0.05,0.50,1.18
-0.06,0.43,1.46
-0.05,0.38,1.63
0.01,0.38,2.08
0.02,0.44,2.24
0.10,0.59,2.22
0.11,0.62,2.11
0.23,0.61,2.04
0.14,0.43,1.89
0.16,0.26,1.78
0.13,-0.05,1.56
0.13,-0.19,1.44
0.12,-0.32,1.28
0.16,-0.30,1.21
0.14,-0.23,1.17
0.13,-0.05,1.07
0.12,0.05,1.02
0.15,0.19,0.93
0.17,0.24,0.91
0.18,0.27,0.88
0.19,0.28,0.90
0.19,0.27,0.91
0.17,0.21,0.93
0.18,0.18,0.93
0.13,0.11,0.93
0.17,0.08,0.92
0.18,0.05,0.89
0.17,0.09,0.88
0.16,0.11,0.86
0.17,0.12,0.80
0.17,0.16,0.81
0.16,0.20,0.86
0.15,0.22,0.91
0.15,0.32,1.06
0.16,0.37,1.15
0.15,0.36,1.14
0.15,0.34,1.09
0.14,0.33,1.06
0.15,0.30,1.00
0.17,0.32,1.00
0.20,0.35,1.02
0.20,0.37,1.04
0.17,0.39,1.06
0.15,0.37,1.09
0.10,0.35,1.12
0.12,0.32,1.19
0.12,0.30,1.22
0.09,0.32,1.24
0.07,0.36,1.25
0.01,0.42,1.27
0.09,0.42,1.27
0.11,0.41,1.27
0.12,0.38,1.18
0.13,0.37,1.10
0.11,0.33,0.93
0.11,0.30,0.89



_,_,_
0.87,-0.03,-0.42
0.88,-0.08,-0.44
0.89,-0.10,-0.45
0.88,-0.14,-0.43
0.88,-0.16,-0.39
0.91,-0.18,-0.32
0.93,-0.17,-0.30
0.96,-0.12,-0.30
0.97,-0.08,-0.33
0.98,-0.04,-0.35
0.97,0.01,-0.39
0.96,0.03,-0.43
0.93,0.05,-0.50
0.90,0.06,-0.55
0.88,0.07,-0.61
0.86,0.05,-0.62
0.86,0.04,-0.58
0.87,-0.00,-0.51
0.87,-0.02,-0.49
0.87,-0.07,-0.51
0.85,-0.10,-0.62
0.84,-0.10,-0.71
0.75,-0.06,-0.92
0.73,-0.12,-1.09
0.63,-0.03,-1.33
0.57,-0.01,-1.61
0.47,0.05,-1.72
0.43,0.05,-1.90
0.60,0.03,-1.96
0.33,-0.07,-1.88
0.32,-0.10,-1.77
0.27,-0.23,-1.55
0.27,-0.33,-1.31
0.30,-0.36,-1.21
0.35,-0.31,-1.13
0.36,-0.20,-1.15
0.29,0.09,-1.25
0.19,0.27,-1.23
0.17,0.27,-1.13
0.11,0.09,-0.85
0.11,-0.03,-0.70
0.11,-0.14,-0.46
0.09,-0.11,-0.40
0.01,0.13,-0.37
-0.13,0.30,-0.21
-0.17,0.33,-0.03
-0.17,0.25,0.45
-0.11,0.19,0.64
-0.15,0.30,0.83
-0.17,0.43,0.87
-0.21,0.64,1.07
-0.15,0.22,1.33
-0.10,-0.13,1.41
-0.02,-0.55,1.30
0.01,-0.53,1.06
-0.07,-0.07,0.52
-0.16,0.21,0.44
-0.33,0.54,0.57
-0.39,0.44,1.04
-0.42,0.32,1.22
-0.37,0.47,1.69
-0.34,0.54,1.81
-0.23,0.70,1.91
-0.21,0.67,1.80
-0.14,0.49,1.64
-0.08,0.43,1.61
-0.02,0.47,1.67
0.01,0.65,1.74
0.02,0.78,1.73
0.02,0.78,1.59
0.04,0.51,1.42
0.07,0.36,1.33
0.10,0.17,1.18
0.10,0.15,1.14
0.12,0.14,1.10
0.11,0.17,1.10
0.11,0.24,1.11
0.13,0.31,1.10
0.16,0.32,1.06
0.15,0.40,1.02
0.14,0.45,1.02
0.14,0.48,1.00
0.14,0.49,1.03
0.14,0.45,1.03
0.13,0.36,1.00
0.13,0.33,0.98
0.12,0.30,0.95
0.11,0.31,0.95
0.11,0.29,0.94
0.09,0.30,0.95
0.09,0.29,0.95
0.09,0.27,0.93
0.09,0.25,0.91
0.09,0.23,0.87
0.08,0.22,0.86
0.09,0.25,0.87
0.10,0.34,0.93
0.10,0.36,0.95
0.11,0.37,0.94
0.11,0.36,0.93
0.11,0.32,0.92
0.12,0.28,0.90
0.12,0.27,0.90
0.12,0.28,0.91
0.12,0.29,0.93
0.13,0.33,0.96
0.13,0.35,0.97
0.13,0.36,0.96
0.15,0.33,0.92
0.14,0.30,0.91
0.12,0.25,0.88
0.13,0.23,0.89
0.13,0.25,0.92
0.14,0.31,0.92
0.15,0.32,0.91
0.14,0.31,0.86
0.15,0.28,0.85
0.16,0.23,0.84
0.18,0.21,0.84
0.20,0.20,0.81
0.20,0.18,0.77
0.18,0.23,0.83
0.14,0.25,0.97
0.14,0.29,1.06
0.15,0.31,1.25
0.17,0.30,1.33
0.16,0.25,1.35
0.16,0.15,1.18



_,_,_
1.05,0.33,0.19
1.06,0.32,0.22
1.07,0.30,0.20
1.06,0.29,0.11
1.06,0.29,0.06
1.07,0.31,0.02
1.09,0.25,-0.07
1.11,0.21,-0.12
1.13,0.16,-0.19
1.12,0.14,-0.23
1.07,0.11,-0.30
1.05,0.08,-0.33
0.97,-0.04,-0.42
0.96,-0.18,-0.38
0.96,-0.25,-0.31
0.97,-0.33,-0.18
0.95,-0.34,-0.12
0.94,-0.31,-0.12
0.94,-0.23,-0.10
0.97,-0.21,-0.09
0.98,-0.20,0.02
1.04,-0.27,0.01
0.97,-0.26,-0.06
0.89,-0.35,-0.37
0.84,-0.40,-0.58
0.76,-0.40,-1.02
0.68,-0.30,-1.28
0.52,0.02,-1.77
0.46,0.16,-2.24
0.38,0.30,-2.36
0.37,0.09,-2.46
0.35,-0.09,-2.36
0.30,-0.44,-1.95
0.30,-0.56,-1.65
0.29,-0.70,-1.16
0.37,-0.77,-1.03
0.36,-0.72,-1.02
0.37,-0.46,-0.96
0.38,-0.31,-0.91
0.37,-0.04,-0.74
0.35,0.03,-0.65
0.41,0.09,-0.46
0.45,0.13,-0.46
0.45,0.19,-0.53
0.32,0.37,-0.63
0.19,0.41,-0.62
-0.03,0.35,-0.31
-0.11,0.19,-0.01
-0.12,-0.12,0.64
-0.01,-0.30,1.10
0.02,-0.29,1.06
-0.09,-0.19,0.66
-0.13,-0.19,0.51
-0.21,-0.33,0.61
-0.23,-0.45,0.96
-0.16,-0.55,1.06
-0.14,-0.39,0.98
-0.12,-0.28,0.86
-0.20,-0.07,0.63
-0.22,-0.05,0.59
-0.22,-0.10,0.72
-0.19,-0.20,0.95
-0.14,-0.17,1.03
-0.17,-0.04,1.00
-0.20,0.07,0.94
-0.25,0.27,0.88
-0.26,0.29,0.91
-0.20,0.28,1.14
-0.27,0.38,1.49
-0.21,0.47,1.62
-0.19,0.72,1.73
-0.23,0.82,1.75
-0.20,0.79,1.72
-0.12,0.61,1.64
-0.17,0.29,1.61
-0.09,0.12,1.61
-0.16,0.13,1.61
-0.11,0.34,1.62
-0.09,0.41,1.55
-0.08,0.43,1.37
-0.07,0.39,1.21
-0.04,0.30,1.13
-0.02,0.28,1.08
-0.02,0.28,1.10
-0.01,0.28,1.15
-0.01,0.29,1.16
-0.03,0.34,1.17
-0.04,0.37,1.13
-0.04,0.37,1.10
-0.01,0.30,1.05
-0.03,0.27,1.04
-0.04,0.23,1.03
-0.04,0.23,1.04
-0.03,0.24,1.03
-0.02,0.28,0.97
-0.01,0.30,0.93
-0.01,0.33,0.89
-0.01,0.33,0.89
-0.02,0.31,0.91
-0.02,0.29,0.91
-0.02,0.27,0.93
-0.01,0.27,0.93
0.00,0.28,0.93
0.00,0.28,0.91
0.00,0.28,0.91
0.00,0.27,0.92
0.00,0.28,0.93
0.01,0.29,0.94
0.01,0.29,0.94
0.00,0.29,0.94
-0.00,0.28,0.94
-0.00,0.28,0.94
0.01,0.28,0.95
0.02,0.30,0.97
0.02,0.28,0.95
0.04,0.30,0.92
0.05,0.27,0.89
0.06,0.33,0.93
0.08,0.28,0.92
0.06,0.29,0.93
0.07,0.25,0.90
0.07,0.21,0.83
0.08,0.08,0.73
0.05,0.02,0.75
0.09,0.03,0.90
0.08,0.04,0.93
0.09,0.06,0.95
0.09,0.08,0.95



_,_,_
0.96,0.18,-0.08
0.96,0.27,-0.11
0.96,0.30,-0.10
0.96,0.24,-0.04
0.97,0.20,-0.01
1.01,0.14,-0.02
1.02,0.27,-0.06
1.00,0.34,-0.05
1.03,0.44,-0.03
1.05,0.55,0.01
1.05,0.56,-0.01
1.09,0.61,-0.08
1.10,0.61,-0.10
1.15,0.63,-0.06
1.17,0.64,0.05
1.21,0.44,0.02
1.20,0.40,0.08
1.25,0.30,0.14
1.31,0.31,0.12
1.22,0.26,0.10
1.16,0.16,0.10
1.12,0.07,0.07
1.06,-0.11,-0.02
1.04,-0.25,-0.11
0.89,-0.48,-0.28
0.76,-0.62,-0.53
0.72,-0.63,-0.68
0.59,-0.64,-1.07
0.55,-0.59,-1.22
0.46,-0.52,-1.49
0.43,-0.48,-1.58
0.40,-0.45,-1.66
0.35,-0.36,-1.77
0.35,-0.34,-1.88
0.32,-0.25,-1.89
0.30,-0.23,-1.81
0.26,-0.21,-1.59
