Started
Accelerometer sample rate = 119.00 Hz

Acceleration in g's
X	Y	Z
_,_,_
1.08,0.14,0.30
0.90,0.11,0.28
0.92,-0.04,-0.08
0.87,-0.16,-0.25
0.96,-0.13,-0.30
0.96,-0.09,-0.32
1.01,0.05,-0.27
0.94,0.06,-0.36
0.95,0.05,-0.40
0.90,0.01,-0.47
0.92,-0.00,-0.48
0.89,0.00,-0.47
0.96,-0.03,-0.54
0.93,0.05,-0.53
0.98,0.04,-0.35
0.98,0.01,-0.29
0.94,-0.02,-0.23
0.92,-0.06,-0.25
0.98,-0.06,-0.22
1.01,-0.06,-0.15
1.08,-0.08,-0.14
1.10,-0.09,-0.21
1.15,-0.05,-0.31
1.15,-0.03,-0.54
1.08,-0.09,-0.67
1.11,-0.24,-0.75
1.00,-0.38,-0.94
1.04,-0.44,-1.04
0.85,-0.63,-1.12
0.77,-0.69,-1.09
0.82,-0.78,-1.04
0.90,-0.71,-1.00
0.68,-0.63,-1.02
0.65,-0.52,-1.01
0.69,-0.51,-1.02
0.67,-0.57,-1.02
0.68,-0.59,-1.07
0.61,-0.58,-1.23
0.66,-0.56,-1.28
0.50,-0.61,-1.27
0.48,-0.74,-1.10
0.48,-0.79,-1.02
0.38,-0.66,-0.92
0.28,-0.46,-0.99
0.21,-0.39,-1.04
0.03,-0.28,-1.01
-0.08,-0.27,-0.92
-0.34,-0.32,-0.69
-0.47,-0.32,-0.58
-0.69,-0.27,-0.31
-0.92,0.15,0.27
-1.01,0.54,0.73
-0.97,1.27,1.55
-0.87,1.24,1.66
-0.65,0.53,1.63
-0.61,-0.36,1.68
-0.44,-0.68,1.66
-0.44,-0.75,1.43
-0.49,-0.50,1.30
-0.41,0.25,1.13
-0.43,0.40,1.05
-0.44,0.60,0.97
-0.69,1.20,1.35
-0.59,1.41,1.62
-0.34,1.22,1.71
-0.25,1.04,1.75
-0.23,0.42,1.69
-0.19,0.24,1.68
-0.12,0.07,1.62
-0.18,0.13,1.58
-0.21,0.14,1.53
-0.04,0.12,1.28
-0.01,0.12,1.14
0.11,0.12,0.93
-0.00,0.20,0.94
-0.01,0.28,1.04
-0.04,0.34,1.10
0.00,0.33,1.05
-0.05,0.31,1.00
-0.11,0.32,1.00
-0.02,0.33,1.02
-0.09,0.45,1.11
-0.21,0.56,1.16
-0.19,0.45,1.07
-0.21,0.54,1.18
-0.26,0.53,1.18
-0.19,0.47,1.19
-0.19,0.40,1.16
-0.12,0.29,1.06
-0.14,0.24,0.97
-0.13,0.22,0.91
-0.12,0.22,0.83
-0.12,0.22,0.79
-0.11,0.24,0.77
-0.14,0.27,0.82
-0.13,0.36,0.83
-0.08,0.45,0.84
-0.06,0.50,0.85
-0.11,0.51,0.84
-0.10,0.49,0.85
-0.10,0.41,0.87
-0.11,0.33,0.88
-0.10,0.31,0.88
-0.10,0.27,0.87
-0.11,0.26,0.87
-0.10,0.27,0.87
-0.14,0.31,0.88
-0.01,0.32,0.87
-0.06,0.49,0.88
-0.05,0.49,0.87
-0.05,0.39,0.81
-0.11,0.46,0.85
-0.12,0.46,0.85
-0.12,0.48,0.88
-0.03,0.43,0.89
-0.10,0.42,0.92
-0.06,0.40,0.93
-0.05,0.44,0.96
-0.07,0.46,0.95
-0.06,0.48,0.93
-0.07,0.48,0.91
-0.12,0.46,0.94
-0.14,0.40,0.98
-0.10,0.37,1.00
-0.01,0.36,1.04
-0.00,0.32,0.98
-0.07,0.39,0.98
-0.03,0.40,0.95



_,_,_
0.93,0.28,0.10
0.93,0.24,0.04
0.93,0.20,0.01
0.94,0.14,-0.01
0.94,0.14,-0.01
0.94,0.16,0.00
0.94,0.19,-0.00
0.94,0.22,-0.01
0.94,0.25,-0.04
0.95,0.27,-0.06
0.95,0.32,-0.08
0.95,0.35,-0.08
0.95,0.37,-0.04
0.95,0.32,-0.00
0.95,0.29,0.01
0.94,0.28,0.01
0.94,0.28,0.00
0.94,0.27,-0.04
0.94,0.30,-0.05
0.98,0.35,-0.05
1.01,0.37,-0.00
1.02,0.37,0.04
1.04,0.44,0.15
1.09,0.48,0.19
1.16,0.57,0.22
1.19,0.57,0.17
1.20,0.59,0.01
1.24,0.60,-0.17
1.24,0.52,-0.26
1.21,0.43,-0.35
1.20,0.39,-0.38
1.16,0.30,-0.44
1.15,0.23,-0.46
1.06,0.15,-0.48
1.04,0.03,-0.52
0.94,-0.04,-0.58
0.91,-0.07,-0.74
0.90,-0.05,-0.79
0.80,-0.08,-0.89
0.85,-0.10,-0.91
0.86,-0.09,-0.90
0.56,-0.19,-0.94
0.69,-0.24,-0.93
0.63,-0.37,-0.84
0.66,-0.44,-0.81
0.57,-0.49,-0.80
0.67,-0.49,-0.91
0.58,-0.47,-0.94
0.69,-0.45,-1.02
0.43,-0.38,-0.96
0.42,-0.56,-0.92
0.38,-0.63,-0.83
0.45,-0.71,-0.63
0.52,-0.71,-0.47
0.36,-0.70,-0.52
0.43,-0.50,-0.71
0.36,-0.41,-0.79
0.24,-0.34,-0.78
0.33,-0.30,-0.40
0.14,-0.43,-0.21
0.27,-0.45,0.18
0.29,-0.36,0.21
0.21,0.00,0.01
0.14,0.14,-0.10
0.03,0.05,-0.16
0.00,-0.30,0.11
-0.01,-0.48,0.27
-0.02,-0.42,0.48
-0.02,-0.16,0.41
-0.14,0.29,0.19
-0.18,0.39,0.20
-0.25,0.04,0.39
-0.20,-0.40,0.69
-0.21,-0.43,0.73
-0.27,-0.05,0.57
-0.34,0.20,0.55
-0.45,0.48,0.97
-0.45,0.48,1.58
-0.36,0.33,1.73
-0.21,0.24,1.82
-0.21,0.41,1.90
-0.16,0.83,2.02
-0.18,1.05,2.03
-0.03,0.99,1.79
-0.04,0.79,1.62
0.00,0.64,1.51
0.03,0.42,1.47
0.00,0.38,1.54
0.02,0.26,1.71
-0.00,0.14,1.76
-0.01,0.06,1.72
-0.03,-0.03,1.54
-0.04,-0.01,1.45
0.03,0.10,1.27
0.02,0.28,1.26
0.05,0.44,1.13
0.07,0.50,1.06
0.04,0.52,1.05
0.08,0.52,1.04
0.07,0.51,1.02
0.08,0.52,1.01
0.11,0.51,0.99
0.10,0.48,0.93
0.15,0.55,0.95
0.03,0.49,0.86
0.03,0.51,0.87
0.07,0.47,0.84
0.10,0.42,0.81
0.12,0.43,0.83
0.13,0.41,0.87
0.12,0.41,0.90
0.09,0.42,0.91
0.15,0.40,0.87
0.10,0.41,0.85
0.13,0.36,0.80
0.15,0.31,0.75
0.16,0.26,0.73
0.13,0.23,0.71
0.17,0.20,0.68
0.18,0.23,0.69
0.16,0.22,0.67
0.25,0.30,0.74
0.13,0.46,0.77
0.13,0.42,0.71
0.02,0.37,0.67
0.08,0.39,0.68
0.12,0.37,0.72
0.02,0.40,0.81



_,_,_
0.92,0.12,-0.54
0.95,0.14,-0.31
0.94,0.14,-0.22
0.87,0.16,-0.03
0.72,0.16,0.10
1.08,0.08,0.22
1.02,0.11,0.21
0.97,0.23,0.09
1.00,0.23,-0.13
1.01,0.19,-0.21
1.01,0.23,-0.19
1.00,0.25,-0.16
0.98,0.45,-0.10
0.97,0.53,-0.12
0.97,0.58,-0.17
0.95,0.39,-0.11
0.95,0.27,-0.06
0.96,0.19,0.04
0.99,0.27,0.05
1.04,0.55,-0.15
1.05,0.66,-0.30
1.11,0.70,-0.46
1.11,0.77,-0.36
1.14,0.81,-0.20
1.20,0.84,0.23
1.21,0.83,0.38
1.20,0.71,0.36
1.23,0.64,0.16
1.22,0.52,0.06
1.19,0.30,0.06
1.18,0.16,0.08
1.16,-0.06,0.14
1.16,-0.13,0.15
1.08,-0.32,0.01
1.07,-0.47,-0.08
