Started
Accelerometer sample rate = 119.00 Hz

Acceleration in g's
X	Y	Z
_,_,_
1.00,0.10,-0.01
0.98,0.04,0.02
0.99,-0.05,-0.02
0.97,-0.05,-0.05
0.95,-0.03,-0.15
0.96,-0.04,-0.18
0.96,-0.03,-0.21
1.00,-0.09,-0.26
1.03,-0.12,-0.27
0.89,-0.02,-0.21
0.96,-0.04,-0.16
0.86,0.03,-0.10
0.92,-0.01,-0.13
0.83,-0.11,-0.21
1.14,-0.41,-0.35
1.08,-0.45,-0.36
1.02,-0.19,-0.23
1.08,-0.07,-0.21
1.17,0.12,-0.32
1.21,0.15,-0.57
1.24,0.30,-0.60
1.31,0.44,-0.43
1.34,0.44,-0.25
1.32,0.39,-0.02
1.29,0.37,-0.14
1.19,0.31,-0.55
1.14,0.12,-0.76
1.11,0.04,-0.81
1.10,-0.27,-0.98
0.86,-0.32,-1.01
0.94,-0.60,-1.08
0.80,-0.66,-0.99
0.72,-0.79,-0.82
0.60,-0.90,-0.84
0.55,-0.95,-0.90
0.53,-0.97,-0.97
0.50,-1.01,-0.96
0.48,-0.99,-0.83
0.42,-1.02,-0.82
0.40,-0.98,-0.84
0.40,-0.82,-0.87
0.25,-0.72,-0.94
0.29,-0.60,-1.05
0.25,-0.56,-1.04
0.22,-0.52,-0.87
0.19,-0.55,-0.68
0.08,-0.50,-0.69
-0.01,-0.44,-0.88
-0.08,-0.35,-0.92
-0.29,-0.24,-0.85
-0.37,-0.11,-0.68
-0.48,-0.04,-0.27
-0.53,0.14,0.26
-0.54,0.30,0.43
-0.58,0.62,0.41
-0.61,0.62,0.33
-0.78,0.14,0.42
-0.86,-0.32,1.02
-0.81,-0.30,1.51
-0.67,0.16,2.28
-0.57,0.40,2.35
-0.46,0.70,2.04
-0.41,0.68,1.78
-0.29,0.44,1.47
-0.20,0.76,1.44
-0.17,1.13,1.39
-0.13,1.59,1.09
-0.10,1.51,0.92
-0.08,1.08,0.80
-0.06,0.84,0.93
-0.07,0.58,1.22
-0.06,0.58,1.44
-0.06,0.60,1.51
-0.05,0.53,1.57
-0.03,0.46,1.58
-0.02,0.40,1.57
-0.00,0.59,1.48
0.01,0.77,1.40
0.02,1.00,1.17
0.03,1.04,1.08
0.03,0.93,0.98
0.04,0.83,1.00
0.04,0.66,1.02
0.05,0.63,1.05
0.04,0.62,1.03
0.03,0.57,0.94
0.03,0.52,0.89
0.02,0.41,0.86
0.03,0.38,0.87
0.03,0.41,0.87
0.04,0.61,0.84
0.04,0.72,0.81
0.02,0.80,0.79
0.04,0.77,0.79
0.04,0.66,0.80
0.04,0.60,0.81
0.03,0.48,0.81
0.04,0.46,0.81
0.04,0.50,0.80
0.03,0.52,0.79
0.03,0.54,0.76
0.03,0.55,0.74
0.04,0.56,0.74
0.06,0.56,0.74
0.05,0.57,0.74
0.05,0.64,0.74
0.00,0.69,0.76
0.01,0.69,0.76
0.01,0.68,0.74
0.02,0.57,0.74
0.09,0.59,0.80
0.04,0.54,0.81
0.05,0.49,0.83
0.03,0.44,0.85
0.07,0.36,0.89
0.07,0.33,0.93
0.07,0.32,0.95
0.02,0.29,0.94
0.04,0.27,0.94
0.16,0.19,0.88
0.15,0.20,0.85
0.09,0.29,0.79
0.08,0.40,0.77
0.06,0.46,0.76
0.04,0.52,0.74
0.02,0.55,0.74
0.04,0.52,0.72
0.04,0.51,0.72



_,_,_
0.97,0.35,-0.03
0.98,0.39,-0.05
0.97,0.40,-0.07
0.98,0.32,-0.15
0.96,0.33,-0.16
0.94,0.31,-0.19
0.95,0.29,-0.19
0.94,0.14,-0.15
0.97,-0.09,-0.13
0.97,-0.09,-0.11
0.99,0.10,-0.07
0.98,0.25,-0.02
0.98,0.40,0.07
0.97,0.39,0.12
0.98,0.24,0.16
0.98,0.03,0.12
0.98,-0.02,0.08
0.98,0.11,0.11
0.97,0.30,0.21
1.00,0.61,0.37
1.00,0.72,0.40
1.03,0.88,0.32
1.05,0.92,0.17
1.07,0.91,0.12
1.13,0.82,0.14
1.15,0.73,0.14
1.11,0.55,0.14
1.18,0.31,0.07
1.20,0.17,-0.03
1.27,-0.12,-0.28
1.30,-0.25,-0.38
1.31,-0.45,-0.50
1.28,-0.43,-0.50
1.15,-0.22,-0.52
0.88,-0.12,-0.71
1.24,0.10,-0.62
1.11,-0.01,-0.65
1.05,-0.02,-0.63
0.97,-0.14,-0.64
0.93,-0.23,-0.63
0.89,-0.44,-0.64
0.77,-0.59,-0.80
0.84,-0.47,-0.83
0.79,-0.45,-1.11
0.64,-0.45,-1.25
0.61,-0.52,-1.59
0.53,-0.62,-1.72
0.49,-0.77,-1.65
0.32,-0.91,-1.35
