Started
Accelerometer sample rate = 119.00 Hz

Acceleration in g's
X	Y	Z
_,_,_
1.03,0.29,0.05
1.03,0.29,0.05
1.04,0.28,0.01
1.03,0.27,-0.00
1.02,0.19,-0.05
1.01,0.16,-0.08
0.99,0.12,-0.18
0.98,0.14,-0.32
0.96,0.14,-0.37
0.93,0.13,-0.34
0.97,0.11,-0.31
1.01,0.02,-0.26
1.01,0.00,-0.24
0.98,-0.01,-0.24
1.02,-0.04,-0.24
1.05,-0.03,-0.22
1.05,0.05,-0.15
1.10,0.05,-0.16
1.14,0.05,-0.19
1.16,0.03,-0.17
1.18,-0.00,-0.14
1.17,0.03,-0.23
1.15,0.08,-0.36
1.05,0.24,-0.65
1.00,0.29,-0.79
0.93,0.31,-1.03
0.87,0.24,-1.21
0.84,0.20,-1.30
0.80,0.12,-1.43
0.80,0.08,-1.45
0.67,-0.05,-1.38
0.63,-0.16,-1.32
0.58,-0.30,-1.14
0.53,-0.34,-1.02
0.50,-0.32,-1.01
0.47,-0.28,-1.07
0.46,-0.29,-1.13
0.43,-0.33,-1.23
0.40,-0.36,-1.28
0.36,-0.41,-1.32
0.30,-0.44,-1.26
0.27,-0.46,-1.22
0.18,-0.37,-0.93
0.11,-0.37,-0.73
0.03,-0.33,-0.21
0.01,-0.33,0.19
0.04,-0.29,0.29
0.06,-0.06,0.20
0.04,0.13,0.07
-0.12,0.40,-0.03
-0.19,0.41,0.14
-0.24,0.10,0.75
-0.25,-0.16,1.23
-0.08,-0.23,1.30
-0.14,0.03,0.84
0.00,0.04,0.44
-0.21,0.17,0.09
-0.27,0.18,0.12
-0.36,0.19,0.67
-0.37,0.20,1.27
-0.36,0.27,1.48
-0.30,0.29,1.53
-0.27,0.27,1.51
-0.16,0.18,1.49
-0.17,0.25,1.56
-0.09,0.49,1.78
-0.06,0.89,1.97
-0.07,0.88,1.91
-0.00,0.92,1.82
0.02,0.80,1.73
0.11,0.50,1.48
0.15,0.35,1.27
0.17,0.34,1.24
0.12,0.38,1.28
0.11,0.37,1.36
0.14,0.24,1.46
0.13,0.20,1.47
0.15,0.15,1.39
0.15,0.18,1.36
0.13,0.34,1.32
0.12,0.42,1.26
0.13,0.41,1.20
0.14,0.37,1.09
0.13,0.34,1.03
0.13,0.29,0.93
0.13,0.27,0.89
0.15,0.24,0.83
0.14,0.24,0.82
0.13,0.26,0.83
0.12,0.31,0.87
0.12,0.32,0.89
0.12,0.33,0.94
0.11,0.34,1.00
0.09,0.38,1.00
0.09,0.39,1.01
0.09,0.38,1.00
0.10,0.36,0.98
0.09,0.34,0.97
0.09,0.29,0.93
0.09,0.23,0.86
0.10,0.21,0.84
0.12,0.23,0.84
0.12,0.25,0.85
0.13,0.32,0.86
0.12,0.35,0.87
0.12,0.39,0.88
0.13,0.39,0.92
0.13,0.39,0.96
0.12,0.44,1.05
0.11,0.47,1.11
0.09,0.49,1.20
0.10,0.49,1.23
0.10,0.42,1.26
0.08,0.36,1.22
0.09,0.36,1.19
0.09,0.38,1.11
0.09,0.40,1.07
0.12,0.40,1.00
0.16,0.39,0.94
0.18,0.36,0.90
0.19,0.33,0.84
0.20,0.30,0.84
0.18,0.28,0.90
0.18,0.29,0.97
0.18,0.30,1.13
0.18,0.28,1.26
0.15,0.24,1.29
0.15,0.13,1.29



_,_,_
1.00,0.11,0.20
0.99,0.14,0.21
0.98,0.15,0.20
0.98,0.14,0.16
0.98,0.12,0.10
0.98,0.11,0.07
0.99,0.10,0.01
0.99,0.10,-0.01
0.99,0.13,-0.02
0.99,0.16,-0.01
0.98,0.22,0.02
0.98,0.26,0.03
0.98,0.26,0.03
0.97,0.24,0.06
0.96,0.22,0.08
0.96,0.19,0.12
0.95,0.19,0.13
0.95,0.19,0.13
0.94,0.18,0.12
0.95,0.18,0.07
0.94,0.19,0.03
0.93,0.22,0.03
0.92,0.30,0.09
0.91,0.34,0.14
0.93,0.40,0.21
0.94,0.44,0.24
0.97,0.52,0.29
1.03,0.59,0.28
1.04,0.63,0.25
1.10,0.68,0.15
1.16,0.68,0.09
1.24,0.60,-0.02
1.28,0.53,-0.08
1.33,0.37,-0.14
1.34,0.19,-0.18
1.36,0.11,-0.19
1.32,-0.01,-0.21
1.30,-0.05,-0.23
1.21,-0.14,-0.29
1.15,-0.19,-0.32
1.04,-0.26,-0.39
0.97,-0.42,-0.54
0.94,-0.42,-0.57
0.88,-0.50,-0.67
0.85,-0.50,-0.71
0.80,-0.45,-0.79
0.70,-0.40,-0.86
0.66,-0.36,-0.89
0.64,-0.33,-1.01
0.63,-0.33,-1.06
0.64,-0.31,-1.11
0.64,-0.30,-1.16
0.64,-0.23,-1.12
0.62,-0.14,-1.08
0.59,-0.12,-1.05
0.56,-0.14,-1.00
0.57,-0.16,-0.94
0.58,-0.20,-0.84
0.59,-0.13,-0.73
0.55,-0.08,-0.65
0.50,-0.05,-0.42
0.48,-0.08,-0.30
0.53,-0.15,-0.07
0.55,-0.15,-0.05
0.53,-0.11,-0.18
0.44,0.00,-0.27
0.39,0.00,-0.22
0.38,0.00,0.07
0.34,0.01,0.20
0.32,0.07,0.37
0.28,0.09,0.34
0.19,0.09,0.16
0.11,0.01,0.07
0.09,-0.07,0.12
0.06,-0.16,0.34
0.02,-0.15,0.49
-0.04,-0.10,0.69
-0.08,-0.06,0.81
-0.13,-0.06,0.86
-0.12,-0.12,1.06
-0.11,-0.14,1.16
-0.07,-0.11,1.24
-0.06,-0.03,1.22
-0.06,0.32,1.17
-0.08,0.50,1.07
-0.09,0.61,1.12
-0.07,0.69,1.19
-0.05,0.72,1.21
0.00,0.86,1.23
0.01,0.92,1.22
0.03,0.95,1.21
0.04,0.93,1.24
0.05,0.85,1.36
0.08,0.66,1.39
0.10,0.65,1.41
0.11,0.52,1.34
0.11,0.47,1.28
0.11,0.42,1.15
0.12,0.41,1.11
0.10,0.41,1.08
0.11,0.40,1.09
0.10,0.41,1.10
0.10,0.43,1.09
0.09,0.43,1.08
0.06,0.44,1.06
0.06,0.38,1.05
0.06,0.32,1.04
0.07,0.22,1.03
0.07,0.20,1.03
0.06,0.19,1.02
0.06,0.21,1.03
0.06,0.27,1.06
0.05,0.30,1.09
0.05,0.38,1.14
0.04,0.45,1.14
0.04,0.48,1.11
0.04,0.54,1.04
0.03,0.56,1.01
0.03,0.53,0.94
0.02,0.49,0.92
0.02,0.40,0.88
0.02,0.33,0.84
0.03,0.32,0.82
0.02,0.28,0.76
0.02,0.27,0.75
0.02,0.26,0.76
0.00,0.27,0.78
0.02,0.31,0.82



_,_,_
0.98,0.21,0.03
0.98,0.26,0.04
0.97,0.27,0.07
0.97,0.26,0.08
0.97,0.20,0.08
0.97,0.18,0.07
0.97,0.15,0.04
0.96,0.15,0.01
0.96,0.16,-0.00
0.96,0.17,-0.00
0.95,0.16,0.00
0.95,0.13,0.03
0.95,0.12,0.04
0.95,0.12,0.04
0.93,0.15,0.04
0.93,0.17,0.05
0.93,0.22,0.06
0.93,0.23,0.06
0.94,0.26,0.06
0.95,0.30,0.05
0.95,0.33,0.05
0.94,0.38,0.08
0.94,0.39,0.11
0.94,0.42,0.20
0.94,0.45,0.23
0.96,0.47,0.28
1.03,0.48,0.28
1.03,0.48,0.27
1.06,0.49,0.19
1.10,0.47,0.13
1.11,0.38,0.06
1.14,0.31,0.04
1.17,0.18,0.03
1.18,0.10,0.03
1.18,0.07,0.03
1.17,0.01,0.07
1.16,-0.01,0.12
1.13,-0.09,0.19
1.10,-0.17,0.24
1.08,-0.20,0.24
1.05,-0.23,0.17
1.05,-0.23,0.10
1.05,-0.17,-0.07
1.05,-0.14,-0.17
1.08,-0.15,-0.38
1.05,-0.07,-0.51
1.04,-0.10,-0.57
0.99,-0.07,-0.57
0.94,-0.05,-0.59
0.90,-0.04,-0.62
0.83,-0.01,-0.71
0.82,-0.01,-0.77
0.76,-0.05,-0.90
0.76,-0.07,-0.94
0.78,-0.12,-1.01
0.79,-0.14,-1.03
0.77,-0.14,-1.00
0.73,-0.13,-0.91
0.72,-0.13,-0.89
0.69,-0.14,-0.92
0.68,-0.15,-0.96
0.63,-0.16,-1.06
0.59,-0.17,-1.12
0.57,-0.17,-1.13
0.52,-0.22,-1.11
0.49,-0.25,-1.07
0.48,-0.30,-0.99
0.47,-0.31,-0.92
0.49,-0.26,-0.87
0.46,-0.16,-0.78
0.44,-0.11,-0.72
0.40,-0.06,-0.55
0.38,-0.06,-0.44
0.36,-0.08,-0.19
0.36,-0.11,0.05
0.39,-0.11,0.14
0.43,-0.13,0.18
0.42,-0.04,0.19
0.41,-0.06,0.03
0.39,-0.06,-0.06
0.36,-0.12,-0.16
0.35,-0.26,-0.07
0.37,-0.28,0.02
0.35,-0.27,0.12
0.38,-0.17,0.15
0.35,-0.07,0.07
0.33,0.03,0.04
0.26,0.05,-0.04
0.19,-0.06,0.03
0.19,-0.14,0.13
0.18,-0.24,0.39
0.16,-0.21,0.52
0.09,0.03,0.72
-0.02,0.23,0.71
-0.04,0.26,0.69
-0.10,0.40,0.77
-0.13,0.40,0.83
-0.19,0.39,0.98
-0.20,0.49,1.33
-0.27,0.69,1.52
-0.36,0.91,1.92
-0.31,1.01,2.08
-0.23,1.10,2.15
-0.22,1.05,2.01
-0.11,1.02,1.86
-0.09,0.93,1.70
-0.08,0.90,1.64
-0.07,0.61,1.46
-0.03,0.42,1.35
0.00,0.31,1.26
0.01,0.24,1.20
0.05,0.26,1.11
0.05,0.29,1.03
0.06,0.27,1.00
0.06,0.22,0.96
0.07,0.22,0.95
0.09,0.30,0.95
0.08,0.36,0.95
0.08,0.52,0.99
0.06,0.62,1.04
0.06,0.64,1.03
0.07,0.65,1.00
0.07,0.64,0.97
0.06,0.58,0.94
0.05,0.55,0.92
0.06,0.47,0.91
0.06,0.41,0.90
0.06,0.39,0.88



_,_,_
0.96,0.22,-0.01
0.95,0.25,-0.07
0.93,0.32,-0.12
0.93,0.34,-0.08
0.91,0.34,0.02
0.90,0.26,0.11
0.89,0.23,0.18
0.89,0.20,0.29
0.89,0.20,0.34
0.90,0.19,0.34
0.92,0.17,0.28
0.94,0.16,0.23
0.95,0.15,0.09
0.96,0.14,-0.01
0.96,0.13,-0.04
0.95,0.16,-0.04
0.94,0.19,-0.01
0.94,0.26,0.05
0.93,0.30,0.09
0.94,0.34,0.11
0.91,0.37,0.08
0.93,0.38,0.07
0.93,0.39,0.11
0.94,0.38,0.15
0.99,0.33,0.20
1.00,0.33,0.20
1.03,0.37,0.19
1.05,0.42,0.18
1.06,0.43,0.19
1.09,0.43,0.16
1.11,0.40,0.14
1.13,0.34,0.09
1.14,0.31,0.08
1.14,0.26,0.07
1.13,0.28,0.08
1.11,0.30,0.09
1.08,0.31,0.08
1.07,0.27,0.08
1.07,0.16,0.09
1.07,0.09,0.10
1.08,-0.00,0.09
1.09,-0.04,0.03
1.09,-0.05,-0.01
1.09,-0.05,-0.08
1.08,-0.07,-0.10
1.10,-0.11,-0.14
1.10,-0.13,-0.16
1.09,-0.17,-0.24
1.07,-0.18,-0.34
1.07,-0.18,-0.39
1.05,-0.13,-0.45
1.04,-0.09,-0.47
1.00,0.05,-0.44
1.00,-0.05,-0.51
0.96,0.00,-0.45
0.91,-0.09,-0.43
0.88,-0.14,-0.44
0.84,-0.18,-0.52
0.82,-0.21,-0.57
0.79,-0.26,-0.70
0.79,-0.28,-0.74
0.79,-0.33,-0.82
0.79,-0.34,-0.85
0.78,-0.32,-0.86
0.77,-0.28,-0.89
0.76,-0.25,-0.91
0.73,-0.22,-0.96
0.71,-0.19,-1.01
0.69,-0.20,-1.05
0.65,-0.20,-1.11
0.63,-0.22,-1.11
0.58,-0.30,-0.99
0.56,-0.35,-0.88
0.52,-0.40,-0.62
0.52,-0.40,-0.33
0.50,-0.36,-0.21
0.52,-0.27,-0.02
0.50,-0.23,0.00
0.52,-0.16,-0.05
0.51,-0.12,-0.10
0.47,-0.04,-0.16
0.45,0.01,-0.13
0.46,0.04,-0.10
0.45,0.20,-0.13
0.38,0.23,-0.27
0.30,0.40,-0.41
0.25,0.37,-0.45
0.19,0.30,-0.31
0.17,0.15,-0.04
0.14,0.06,0.13
0.12,0.04,0.15
0.06,0.08,0.20
0.01,0.10,0.25
-0.12,0.08,0.50
-0.16,-0.01,0.65
-0.23,-0.17,0.99
-0.30,-0.21,1.20
-0.34,-0.22,1.19
-0.39,-0.00,1.24
-0.42,0.08,1.29
-0.48,0.34,1.55
-0.49,0.46,1.85
-0.44,0.77,1.80
-0.33,1.05,1.78
-0.33,1.03,1.65
-0.29,0.77,1.54
-0.26,0.60,1.60
-0.19,0.43,1.83
-0.18,0.47,1.83
-0.11,0.87,1.96
-0.08,0.83,1.71
-0.09,0.78,1.59
-0.05,0.60,1.32
-0.02,0.46,1.19
0.03,0.31,1.02
0.03,0.24,0.95
0.02,0.21,0.95
0.04,0.21,0.97
0.03,0.23,0.99
0.04,0.34,1.03
0.02,0.41,1.03
0.01,0.55,1.01
0.01,0.63,0.96
0.01,0.65,0.94
-0.12,1.03,1.23
0.08,0.72,0.97
0.01,0.49,0.75
0.02,0.50,0.75



_,_,_
0.91,0.24,-0.02
0.91,0.26,0.02
0.90,0.26,0.06
0.90,0.24,0.12
0.89,0.27,0.16
0.89,0.29,0.17
0.90,0.35,0.17
0.90,0.37,0.17
0.92,0.42,0.14
0.94,0.45,0.13
0.98,0.48,0.12
1.00,0.47,0.11
1.01,0.44,0.10
1.02,0.37,0.13
1.01,0.32,0.14
1.03,0.23,0.14
1.05,0.21,0.14
1.07,0.17,0.13
1.10,0.17,0.11
1.11,0.19,0.10
1.14,0.24,0.10
1.16,0.25,0.13
1.23,0.22,0.18
1.26,0.18,0.19
1.31,0.19,0.17
1.30,0.20,0.07
1.31,0.22,0.02
1.27,0.24,-0.10
1.26,0.25,-0.16
1.22,0.23,-0.27
1.16,0.18,-0.37
1.13,0.14,-0.40
1.06,0.07,-0.43
1.04,0.10,-0.42
0.97,-0.01,-0.50
0.97,-0.02,-0.54
0.89,0.03,-0.56
0.83,-0.08,-0.64
0.80,-0.10,-0.65
0.75,-0.16,-0.70
0.72,-0.20,-0.73
0.68,-0.24,-0.81
0.66,-0.25,-0.86
0.64,-0.25,-0.98
0.59,-0.21,-1.12
0.57,-0.19,-1.18
0.55,-0.16,-1.27
0.54,-0.13,-1.29
0.54,-0.10,-1.32
0.49,-0.06,-1.34
0.45,-0.03,-1.30
0.38,-0.02,-1.21
0.35,-0.03,-1.12
0.29,-0.09,-0.89
0.28,-0.12,-0.78
0.26,-0.13,-0.58
0.23,-0.11,-0.46
0.21,-0.06,-0.41
0.19,0.01,-0.32
0.13,0.02,-0.25
0.11,0.04,-0.05
0.12,0.05,0.05
0.22,-0.02,0.20
0.27,-0.01,0.27
0.21,-0.01,0.27
0.18,-0.09,0.32
0.14,-0.20,0.44
