Script started on Mon Jul 29 11:58:29 2019
[?1034hbash-3.2$ exitscreen ${DEVICENAME} 115200
[?1049h[!p[?3;4l[4l>[4l[?1h=[0m(B[1;24r[H[2J[H[2J

















-,-,-
-647.0,368.0,264.0
-669.0,339.0,270.0
-616.0,364.0,376.0
-570.0,404.0,412.0
-507.0,457.0,487.0
-350.0,624.0,744.0
-323.0,570.0,787.0
-272.0,480.0,802.0
-150.0,378.0,954.0
-138.0,408.0,999.0
-101.0,433.0,1003.0
32.0,328.0,934.0
72.0,271.0,838.0
135.0,235.0,758.0
270.0,106.0,940.0
275.0,178.0,1080.0
310.0,225.0,1180.0
410.0,242.0,1442.0
454.0,353.0,1417.0
520.0,438.0,1374.0
622.0,608.0,1292.0
621.0,611.0,1267.0
607.0,680.0,1236.0
530.0,822.0,1124.0
522.0,834.0,1113.0
509.0,845.0,1092.0
418.0,658.0,1080.0
347.0,481.0,1071.0
206.0,401.0,937.0
-104.0,226.0,592.0
-186.0,180.0,572.0
-272.0,244.0,518.0
-384.0,370.0,424.0
-411.0,415.0,403.0
-422.0,429.0,407.0
-434.0,456.0,388.0
-448.0,386.0,399.0
-436.0,364.0,408.0
-352.0,536.0,414.0
-341.0,590.0,448.0
-329.0,593.0,515.0
-318.0,640.0,672.0
-327.0,607.0,719.0
-333.0,562.0,782.0
-360.0,540.0,866.0
-361.0,540.0,888.0
-360.0,527.0,857.0
-322.0,370.0,806.0
-313.0,443.0,835.0
-286.0,442.0,837.0
-186.0,502.0,930.0
-174.0,529.0,947.0
-153.0,601.0,1018.0
-142.0,660.0,1068.0
-141.0,609.0,1041.0
-143.0,521.0,1004.0
-110.0,416.0,886.0
-96.0,442.0,917.0
-75.0,532.0,932.0
-42.0,630.0,952.0
-49.0,571.0,974.0
-50.0,526.0,986.0
-58.0,508.0,1006.0
-54.0,512.0,976.0
-37.0,506.0,948.0
-26.0,520.0,860.0
-13.0,525.0,842.0
9.0,539.0,809.0
52.0,564.0,846.0
45.0,566.0,883.0
26.0,587.0,940.0
-14.0,594.0,1044.0
-24.0,635.0,1051.0
-49.0,667.0,1116.0
-50.0,944.0,1226.0
-36.0,915.0,1156.0
-48.0,768.0,1102.0
-94.0,534.0,1002.0
-125.0,524.0,895.0
-194.0,463.0,763.0
-366.0,270.0,550.0
-408.0,253.0,515.0
-456.0,276.0,483.0
-526.0,362.0,448.0
-532.0,405.0,479.0
-545.0,409.0,519.0
-568.0,410.0,590.0
-573.0,448.0,588.0
-587.0,439.0,595.0
-616.0,346.0,674.0
-609.0,426.0,706.0
-606.0,465.0,740.0
-608.0,456.0,810.0
-597.0,482.0,809.0
-578.0,529.0,783.0
-582.0,504.0,718.0
-584.0,463.0,717.0
-588.0,438.0,714.0
-596.0,408.0,712.0
-601.0,403.0,705.0
-615.0,392.0,703.0
-630.0,358.0,702.0
-635.0,344.0,698.0
-637.0,324.0,682.0
-656.0,274.0,668.0
-656.0,310.0,687.0
-658.0,321.0,703.0
-696.0,246.0,730.0
-696.0,166.0,715.0
-681.0,176.0,749.0
-646.0,366.0,824.0
-623.0,323.0,815.0
-605.0,364.0,836.0
-552.0,374.0,854.0
-533.0,422.0,861.0
-507.0,420.0,851.0
-446.0,390.0,822.0
-460.0,419.0,801.0
-449.0,326.0,772.0
-408.0,376.0,706.0
-368.0,379.0,693.0
-313.0,451.0,722.0
-156.0,744.0,780.0
-156.0,800.0,757.0
-163.0,859.0,769.0
-180.0,846.0,806.0
-192.0,765.0,851.0
-199.0,721.0,873.0
-234.0,624.0,922.0
-237.0,650.0,930.0
-242.0,605.0,950.0
-270.0,490.0,1004.0
-278.0,421.0,992.0
-288.0,355.0,955.0
-314.0,290.0,896.0
-321.0,281.0,909.0
-340.0,216.0,952.0
-390.0,86.0,1064.0
-407.0,100.0,1107.0
-432.0,57.0,1087.0
-490.0,22.0,1022.0
-505.0,20.0,927.0
-548.0,-74.0,824.0
-606.0,-218.0,644.0
-600.0,-222.0,712.0
-560.0,-194.0,705.0
-434.0,-86.0,762.0
-404.0,-82.0,772.0
-333.0,-57.0,822.0
-206.0,204.0,932.0
-181.0,153.0,835.0
-145.0,34.0,780.0
124.0,-146.0,892.0
196.0,68.0,1025.0
249.0,267.0,1155.0
384.0,310.0,1244.0
363.0,265.0,1213.0
419.0,122.0,1209.0
474.0,188.0,1186.0
511.0,159.0,1153.0
