-,-,-
-495.0,-177.0,887.0
-484.0,-164.0,862.0
-460.0,-222.0,824.0
-453.0,-246.0,860.0
-433.0,-269.0,866.0
-426.0,-294.0,810.0
-423.0,-273.0,824.0
-401.0,-258.0,880.0
-408.0,-194.0,986.0
-390.0,-178.0,1034.0
-379.0,-200.0,1063.0
-328.0,-252.0,1140.0
-314.0,-293.0,1143.0
-310.0,-339.0,1107.0
-312.0,-490.0,1100.0
-320.0,-500.0,1113.0
-313.0,-484.0,1086.0
-364.0,-530.0,942.0
-340.0,-441.0,983.0
-307.0,-337.0,971.0
-320.0,-254.0,1000.0
-329.0,-259.0,993.0
-335.0,-264.0,927.0
-326.0,-228.0,780.0
-343.0,-258.0,756.0
-376.0,-346.0,773.0
-434.0,-518.0,804.0
-453.0,-631.0,746.0
-487.0,-766.0,693.0
-554.0,-1094.0,542.0
-556.0,-1110.0,546.0
-530.0,-1048.0,563.0
-468.0,-764.0,610.0
-460.0,-686.0,566.0
-474.0,-609.0,510.0
-522.0,-444.0,460.0
-536.0,-462.0,507.0
-549.0,-484.0,565.0
-538.0,-544.0,774.0
-517.0,-527.0,824.0
-501.0,-535.0,828.0
-456.0,-438.0,832.0
-453.0,-440.0,782.0
-449.0,-405.0,791.0
-446.0,-308.0,816.0
-445.0,-291.0,907.0
-475.0,-202.0,1047.0
-522.0,22.0,1230.0
-542.0,4.0,1165.0
-588.0,0.0,1108.0
-656.0,-60.0,1038.0
-659.0,-59.0,1032.0
-638.0,17.0,1039.0
-578.0,334.0,920.0
-569.0,406.0,875.0
-549.0,464.0,823.0
-568.0,332.0,714.0
-607.0,276.0,716.0
-642.0,206.0,732.0
-732.0,46.0,654.0
-737.0,16.0,619.0
-739.0,-40.0,610.0
-780.0,-200.0,570.0
-776.0,-198.0,538.0
-774.0,-185.0,503.0
-780.0,-254.0,444.0
-789.0,-335.0,430.0
-827.0,-427.0,382.0
-870.0,-530.0,280.0
-889.0,-541.0,235.0
-915.0,-466.0,251.0
-908.0,-162.0,406.0
-898.0,-199.0,415.0
-900.0,-306.0,444.0
-876.0,-776.0,376.0
-863.0,-766.0,413.0
-834.0,-576.0,448.0
-808.0,-146.0,524.0
-823.0,-159.0,490.0
-844.0,-194.0,439.0
-912.0,-204.0,428.0
-908.0,-145.0,443.0
-912.0,-50.0,472.0
-896.0,16.0,458.0
-865.0,-40.0,438.0
-865.0,-118.0,409.0
-840.0,-256.0,378.0
-808.0,-232.0,395.0
-762.0,-203.0,421.0
-684.0,-168.0,514.0
-651.0,-111.0,583.0
-621.0,-16.0,697.0
-558.0,202.0,926.0
-573.0,224.0,962.0
-577.0,287.0,971.0
-618.0,206.0,810.0
-605.0,141.0,723.0
-576.0,55.0,605.0
-518.0,-2.0,644.0
-482.0,-23.0,625.0
-457.0,-8.0,649.0
-432.0,0.0,770.0
-400.0,-41.0,808.0
-342.0,-26.0,907.0
-244.0,90.0,1026.0
-204.0,122.0,1127.0
-190.0,72.0,1200.0
-160.0,32.0,1346.0
-124.0,50.0,1407.0
-68.0,4.0,1544.0
-98.0,-44.0,1516.0
